Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.EUR_1000000,ES,8237.29
2010,UNIDAD_MEDIDA.EUR_1000000,ES70,9.06
2011,UNIDAD_MEDIDA.EUR_1000000,ES,12447.3
2011,UNIDAD_MEDIDA.EUR_1000000,ES70,41.15
2012,UNIDAD_MEDIDA.EUR_1000000,ES,1852.36
2012,UNIDAD_MEDIDA.EUR_1000000,ES70,6.47
2013,UNIDAD_MEDIDA.EUR_1000000,ES,9276.02
2013,UNIDAD_MEDIDA.EUR_1000000,ES70,23.29
2014,UNIDAD_MEDIDA.EUR_1000000,ES,8365.11
2014,UNIDAD_MEDIDA.EUR_1000000,ES70,4.25
2015,UNIDAD_MEDIDA.EUR_1000000,ES,6573.58
2015,UNIDAD_MEDIDA.EUR_1000000,ES70,26.13
2016,UNIDAD_MEDIDA.EUR_1000000,ES,9101.97
2016,UNIDAD_MEDIDA.EUR_1000000,ES70,30.19
2017,UNIDAD_MEDIDA.EUR_1000000,ES,9274.42
2017,UNIDAD_MEDIDA.EUR_1000000,ES70,-96.23
2018,UNIDAD_MEDIDA.EUR_1000000,ES,8281.39
2018,UNIDAD_MEDIDA.EUR_1000000,ES70,124.67
2019,UNIDAD_MEDIDA.EUR_1000000,ES,3697.69
2019,UNIDAD_MEDIDA.EUR_1000000,ES70,-0.25
2020,UNIDAD_MEDIDA.EUR_1000000,ES,6523.52
2020,UNIDAD_MEDIDA.EUR_1000000,ES70,-22.14
2021,UNIDAD_MEDIDA.EUR_1000000,ES,1858.07
2021,UNIDAD_MEDIDA.EUR_1000000,ES70,-48.79
