Year,Units,general.territorio,Value
2010,UNIDAD_MEDIDA.PT,ES,1.36
2011,UNIDAD_MEDIDA.PT,ES,1.33
2012,UNIDAD_MEDIDA.PT,ES,44621
2013,UNIDAD_MEDIDA.PT,ES,1.28
2014,UNIDAD_MEDIDA.PT,ES,1.24
2015,UNIDAD_MEDIDA.PT,ES,1.22
2016,UNIDAD_MEDIDA.PT,ES,1.19
2017,UNIDAD_MEDIDA.PT,ES,1.21
2018,UNIDAD_MEDIDA.PT,ES,1.24
2019,UNIDAD_MEDIDA.PT,ES,1.25
2020,UNIDAD_MEDIDA.PT,ES,1.41
2010,UNIDAD_MEDIDA.PT,ES70,0.63
2011,UNIDAD_MEDIDA.PT,ES70,0.60
2012,UNIDAD_MEDIDA.PT,ES70,0.54
2013,UNIDAD_MEDIDA.PT,ES70,0.52
2014,UNIDAD_MEDIDA.PT,ES70,0.49
2015,UNIDAD_MEDIDA.PT,ES70,0.50
2016,UNIDAD_MEDIDA.PT,ES70,0.47
2017,UNIDAD_MEDIDA.PT,ES70,0.50
2018,UNIDAD_MEDIDA.PT,ES70,0.47
2019,UNIDAD_MEDIDA.PT,ES70,0.46
2020,UNIDAD_MEDIDA.PT,ES70,0.56
